Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass Points,Pass TD,Pass Yards,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0.0,0.0,Jarius Wright,@Mia,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,38.0,3.0,0.0,1.0,0.0,38.0,16.0,2014.0
0.0,0.0,Robert Woods,@Oak,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,52.0,7.0,0.0,0.0,0.0,52.0,16.0,2014.0
0.0,0.0,Demaryius Thomas,@Cin,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,0.0,115.0,7.0,0.0,0.0,0.0,115.0,16.0,2014.0
0.0,0.0,Greg Jennings,@Mia,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,56.0,3.0,0.0,0.0,0.0,56.0,16.0,2014.0
0.0,0.0,Malcom Floyd,@SF,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,50.0,4.0,0.0,0.0,0.0,50.0,16.0,2014.0
0.0,0.0,Doug Baldwin,@Ari,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,0.0,113.0,7.0,0.0,0.0,0.0,113.0,16.0,2014.0
0.0,0.0,Julio Jones,@NO,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,0.0,107.0,7.0,0.0,0.0,0.0,107.0,16.0,2014.0
0.0,0.0,Calvin Johnson,@Chi,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,0.0,103.0,6.0,0.0,0.0,0.0,103.0,16.0,2014.0
0.0,0.0,Chris Givens,NYG,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,1.0,47.0,1.0,0.0,0.0,0.0,47.0,16.0,2014.0
0.0,0.0,Jeff Cumberland,NE,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,1.0,43.0,3.0,0.0,0.0,0.0,43.0,16.0,2014.0
0.0,0.0,Kenny Britt,NYG,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,0.0,103.0,9.0,0.0,0.0,0.0,103.0,16.0,2014.0
0.0,0.0,Kenbrell Thompkins,Buf,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,90.0,5.0,0.0,0.0,0.0,90.0,16.0,2014.0
0.0,0.0,Albert Wilson,@Pit,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,87.0,5.0,0.0,0.0,0.0,87.0,16.0,2014.0
0.0,0.0,Marques Colston,Atl,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,80.0,6.0,0.0,0.0,0.0,80.0,16.0,2014.0
0.0,0.0,Cole Beasley,Ind,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,1.0,29.0,2.0,0.0,0.0,0.0,29.0,16.0,2014.0
0.0,0.0,Kendall Wright,@Jax,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,73.0,4.0,0.0,0.0,0.0,73.0,16.0,2014.0
0.0,0.0,Hakeem Nicks,@Dal,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,72.0,9.0,0.0,0.0,0.0,72.0,16.0,2014.0
0.0,0.0,Dontrelle Inman,@SF,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,79.0,7.0,0.0,0.0,0.0,79.0,16.0,2014.0
0.0,0.0,Andre Holmes,Buf,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,73.0,3.0,0.0,0.0,0.0,73.0,16.0,2014.0
0.0,0.0,Marquess Wilson,Det,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,66.0,7.0,0.0,0.0,0.0,66.0,16.0,2014.0
0.0,0.0,Eric Weems,@NO,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,16.0,2014.0
0.0,0.0,Golden Tate,@Chi,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,62.0,5.0,0.0,0.0,0.0,62.0,16.0,2014.0
0.0,0.0,Kenny Stills,Atl,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,68.0,6.0,0.0,0.0,0.0,68.0,16.0,2014.0
0.0,0.0,Jeremy Maclin,@Was,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,62.0,4.0,0.0,0.0,0.0,62.0,16.0,2014.0
0.0,0.0,Marqise Lee,Ten,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,65.0,4.0,0.0,0.0,0.0,65.0,16.0,2014.0
0.0,0.0,Brandon LaFell,@NYJ,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,64.0,7.0,0.0,0.0,0.0,64.0,16.0,2014.0
0.0,0.0,James Jones,Buf,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,16.0,2014.0
0.0,0.0,Andre Johnson,Bal,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,65.0,6.0,0.0,0.0,0.0,65.0,16.0,2014.0
0.0,0.0,Vincent Jackson,GB,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,60.0,3.0,0.0,0.0,0.0,60.0,16.0,2014.0
0.0,0.0,Pierre Garcon,Phi,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,61.0,4.0,0.0,0.0,0.0,61.0,16.0,2014.0
0.0,0.0,Anquan Boldin,SD,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,61.0,7.0,0.0,0.0,0.0,61.0,16.0,2014.0
0.0,0.0,Danny Amendola,@NYJ,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,63.0,8.0,0.0,0.0,0.0,63.0,16.0,2014.0
0.0,0.0,Roddy White,@NO,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,55.0,6.0,0.0,0.0,0.0,55.0,16.0,2014.0
0.0,0.0,Paul Richardson,@Ari,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,52.0,5.0,0.0,0.0,0.0,52.0,16.0,2014.0
0.0,0.0,Jordan Matthews,@Was,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,58.0,3.0,0.0,0.0,0.0,58.0,16.0,2014.0
0.0,0.0,Jeremy Kerley,NE,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,54.0,3.0,0.0,0.0,0.0,54.0,16.0,2014.0
0.0,0.0,Brandon Gibson,Min,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,50.0,2.0,0.0,0.0,0.0,50.0,16.0,2014.0
0.0,0.0,John Brown,Sea,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,54.0,3.0,0.0,0.0,0.0,54.0,16.0,2014.0
0.0,0.0,Dwayne Bowe,@Pit,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,57.0,6.0,0.0,0.0,0.0,57.0,16.0,2014.0
0.0,0.0,Nick Toon,Atl,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,44.0,3.0,0.0,1.0,0.0,44.0,16.0,2014.0
0.0,0.0,Steve Smith,@Hou,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,5.0,0.0,0.0,0.0,49.0,16.0,2014.0
0.0,0.0,Chris Hogan,@Oak,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,43.0,3.0,0.0,0.0,0.0,43.0,16.0,2014.0
0.0,0.0,Percy Harvin,NE,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,44.0,4.0,0.0,2.0,0.0,44.0,16.0,2014.0
0.0,0.0,Derek Hagan,@Jax,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,47.0,3.0,0.0,0.0,0.0,47.0,16.0,2014.0
0.0,0.0,Josh Gordon,@Car,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,45.0,4.0,0.0,0.0,0.0,45.0,16.0,2014.0
0.0,0.0,Michael Floyd,Sea,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,41.0,2.0,0.0,0.0,0.0,41.0,16.0,2014.0
0.0,0.0,Mike Evans,GB,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,4.0,0.0,0.0,0.0,49.0,16.0,2014.0
0.0,0.0,Harry Douglas,@NO,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,47.0,4.0,0.0,0.0,0.0,47.0,16.0,2014.0
0.0,0.0,Jerricho Cotchery,Cle,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,46.0,5.0,0.0,0.0,0.0,46.0,16.0,2014.0
0.0,0.0,Martavis Bryant,KC,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,44.0,1.0,0.0,2.0,0.0,44.0,16.0,2014.0
0.0,0.0,Kelvin Benjamin,Cle,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,47.0,5.0,0.0,0.0,0.0,47.0,16.0,2014.0
0.0,0.0,Wes Welker,@Cin,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,30.0,4.0,0.0,0.0,0.0,30.0,16.0,2014.0
0.0,0.0,Preston Parker,@Stl,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,32.0,3.0,0.0,0.0,0.0,32.0,16.0,2014.0
0.0,0.0,Charles Johnson,@Mia,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,38.0,3.0,0.0,0.0,0.0,38.0,16.0,2014.0
0.0,0.0,DeAndre Hopkins,Bal,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,38.0,5.0,0.0,0.0,0.0,38.0,16.0,2014.0
0.0,0.0,Larry Fitzgerald,Sea,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,33.0,4.0,0.0,0.0,0.0,33.0,16.0,2014.0
0.0,0.0,Jason Avant,@Pit,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,37.0,4.0,0.0,0.0,0.0,37.0,16.0,2014.0
0.0,0.0,Tavon Austin,NYG,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,15.0,1.0,0.0,3.0,0.0,15.0,16.0,2014.0
0.0,0.0,Markus Wheaton,KC,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,27.0,2.0,0.0,0.0,0.0,27.0,16.0,2014.0
0.0,0.0,Reggie Wayne,@Dal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,23.0,3.0,0.0,0.0,0.0,23.0,16.0,2014.0
0.0,0.0,Marcel Reece,Buf,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,20.0,2.0,0.0,0.0,0.0,20.0,16.0,2014.0
0.0,1.0,Jarvis Landry,Min,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,31.0,8.0,0.0,0.0,0.0,31.0,16.0,2014.0
0.0,0.0,Jacoby Jones,@Hou,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,28.0,2.0,0.0,0.0,0.0,28.0,16.0,2014.0
0.0,0.0,Damaris Johnson,Bal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,27.0,4.0,0.0,0.0,0.0,27.0,16.0,2014.0
0.0,0.0,Allen Hurns,Ten,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,26.0,3.0,0.0,0.0,0.0,26.0,16.0,2014.0
0.0,0.0,Andrew Hawkins,@Car,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,28.0,1.0,0.0,2.0,0.0,28.0,16.0,2014.0
0.0,0.0,Eric Decker,NE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,21.0,2.0,0.0,0.0,0.0,21.0,16.0,2014.0
0.0,0.0,Philly Brown,Cle,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,22.0,2.0,0.0,1.0,0.0,22.0,16.0,2014.0
0.0,0.0,Stedman Bailey,NYG,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,22.0,2.0,0.0,0.0,0.0,22.0,16.0,2014.0
0.0,0.0,Tim Wright,@NYJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,12.0,1.0,0.0,0.0,0.0,12.0,16.0,2014.0
0.0,0.0,Nate Washington,@Jax,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,18.0,2.0,0.0,0.0,0.0,18.0,16.0,2014.0
0.0,0.0,Bryan Walters,@Ari,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,13.0,1.0,0.0,0.0,0.0,13.0,16.0,2014.0
0.0,0.0,Adam Thielen,@Mia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,12.0,1.0,0.0,0.0,0.0,12.0,16.0,2014.0
0.0,0.0,Brandon Tate,Den,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,12.0,1.0,0.0,0.0,0.0,12.0,16.0,2014.0
0.0,0.0,Cecil Shorts,Ten,0.0,1.0,1.0,0.0,1.0,0.0,9.0,WR,0.0,0.0,15.0,2.0,0.0,0.0,0.0,15.0,16.0,2014.0
0.0,0.0,Dane Sanzenbacher,Den,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,11.0,1.0,0.0,1.0,0.0,11.0,16.0,2014.0
0.0,0.0,Mohamed Sanu,Den,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,16.0,1.0,0.0,0.0,0.0,16.0,16.0,2014.0
0.0,1.0,Quinton Patton,SD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,9.0,2.0,0.0,1.0,0.0,9.0,16.0,2014.0
0.0,0.0,Cordarrelle Patterson,@Mia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,18.0,1.0,0.0,1.0,0.0,18.0,16.0,2014.0
0.0,0.0,Robert Meachem,Atl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,13.0,1.0,0.0,0.0,0.0,13.0,16.0,2014.0
0.0,0.0,Kris Durham,@Jax,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,10.0,2.0,0.0,0.0,0.0,10.0,16.0,2014.0
0.0,0.0,Marlon Brown,@Hou,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,10.0,1.0,0.0,0.0,0.0,10.0,16.0,2014.0
0.0,0.0,Brenton Bersin,Cle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,14.0,1.0,0.0,0.0,0.0,14.0,16.0,2014.0
0.0,0.0,Davante Adams,@TB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,17.0,2.0,0.0,0.0,0.0,17.0,16.0,2014.0
0.0,0.0,Jalen Saunders,Atl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,16.0,2014.0
0.0,1.0,Jeremy Ross,@Chi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,16.0,2014.0
0.0,1.0,Andre Roberts,Phi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,14.0,1.0,0.0,0.0,0.0,14.0,16.0,2014.0
0.0,0.0,Josh Morgan,Det,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,16.0,2014.0
0.0,0.0,Donte Moncrief,@Dal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,16.0,2014.0
0.0,0.0,Ricardo Lockette,@Ari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,16.0,2014.0
0.0,0.0,Jermaine Kearse,@Ari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,16.0,2014.0
0.0,0.0,Taylor Gabriel,@Car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,2014.0
0.0,0.0,Joshua Cribbs,@Dal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,16.0,2014.0
0.0,0.0,Michael Crabtree,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,16.0,2014.0
0.0,0.0,Jaron Brown,Sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,16.0,2014.0
0.0,0.0,Eric Decker,@Mia,0.0,0.0,0.0,0.0,28.0,0.0,0.0,WR,0.0,1.0,221.0,10.0,0.0,0.0,0.0,221.0,17.0,2014.0
0.0,0.0,Michael Floyd,@SF,0.0,0.0,0.0,0.0,27.0,0.0,0.0,WR,0.0,2.0,153.0,8.0,0.0,0.0,0.0,153.0,17.0,2014.0
0.0,0.0,Odell Beckham Jr.,Phi,0.0,0.0,0.0,0.0,24.0,0.0,0.0,WR,0.0,1.0,185.0,12.0,0.0,0.0,0.0,185.0,17.0,2014.0
0.0,0.0,Dez Bryant,@Was,0.0,0.0,0.0,0.0,21.0,0.0,0.0,WR,0.0,2.0,99.0,4.0,0.0,0.0,0.0,99.0,17.0,2014.0
0.0,0.0,Andre Johnson,Jax,0.0,0.0,0.0,0.0,19.0,0.0,0.0,WR,0.0,1.0,134.0,10.0,0.0,0.0,0.0,134.0,17.0,2014.0
0.0,1.0,Randall Cobb,Det,0.0,0.0,0.0,0.0,19.0,0.0,0.0,WR,0.0,2.0,80.0,4.0,0.0,2.0,0.0,80.0,17.0,2014.0
0.0,0.0,Antonio Brown,Cin,0.0,0.0,0.0,0.0,18.0,0.0,0.0,WR,0.0,1.0,128.0,7.0,0.0,0.0,0.0,128.0,17.0,2014.0
0.0,0.0,Jordan Matthews,@NYG,0.0,0.0,0.0,0.0,16.0,0.0,0.0,WR,0.0,1.0,105.0,8.0,0.0,0.0,0.0,105.0,17.0,2014.0
0.0,0.0,Rueben Randle,Phi,0.0,0.0,0.0,0.0,15.0,0.0,0.0,WR,0.0,0.0,158.0,6.0,0.0,0.0,0.0,158.0,17.0,2014.0
0.0,0.0,Calvin Johnson,@GB,0.0,0.0,0.0,0.0,15.0,0.0,0.0,WR,0.0,2.0,39.0,4.0,0.0,0.0,0.0,39.0,17.0,2014.0
0.0,0.0,Torrey Smith,Cle,0.0,0.0,0.0,0.0,14.0,0.0,0.0,WR,0.0,1.0,83.0,4.0,0.0,0.0,0.0,83.0,17.0,2014.0
0.0,0.0,DeSean Jackson,Dal,0.0,0.0,0.0,0.0,14.0,0.0,0.0,WR,0.0,1.0,86.0,2.0,0.0,0.0,0.0,86.0,17.0,2014.0
0.0,0.0,Anquan Boldin,Ari,0.0,0.0,0.0,0.0,14.0,0.0,0.0,WR,0.0,1.0,81.0,2.0,0.0,0.0,0.0,81.0,17.0,2014.0
0.0,0.0,Adam Thielen,Chi,0.0,0.0,0.0,0.0,12.0,0.0,0.0,WR,0.0,1.0,68.0,3.0,0.0,0.0,0.0,68.0,17.0,2014.0
0.0,0.0,Demaryius Thomas,Oak,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,0.0,115.0,8.0,0.0,0.0,0.0,115.0,17.0,2014.0
0.0,0.0,Chris Owusu,@Mia,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,0.0,36.0,1.0,0.0,1.0,1.0,36.0,17.0,2014.0
0.0,0.0,Mike Evans,NO,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,54.0,5.0,0.0,0.0,0.0,54.0,17.0,2014.0
0.0,0.0,Marques Colston,@TB,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,51.0,2.0,0.0,0.0,0.0,51.0,17.0,2014.0
0.0,0.0,Cecil Shorts,@Hou,0.0,1.0,1.0,0.0,10.0,1.0,23.0,WR,0.0,0.0,47.0,5.0,0.0,0.0,0.0,47.0,17.0,2014.0
0.0,0.0,Robert Woods,@NE,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,39.0,4.0,0.0,0.0,0.0,39.0,17.0,2014.0
0.0,1.0,Roddy White,Car,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,104.0,8.0,0.0,0.0,0.0,104.0,17.0,2014.0
0.0,0.0,Reggie Wayne,@Ten,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,91.0,2.0,0.0,0.0,0.0,91.0,17.0,2014.0
0.0,0.0,Steve Smith,Cle,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,90.0,8.0,0.0,0.0,0.0,90.0,17.0,2014.0
0.0,0.0,Eddie Royal,@KC,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,95.0,4.0,0.0,0.0,0.0,95.0,17.0,2014.0
0.0,0.0,Brian Hartline,NYJ,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,94.0,5.0,0.0,0.0,0.0,94.0,17.0,2014.0
0.0,0.0,Kenny Stills,@TB,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,82.0,5.0,0.0,0.0,0.0,82.0,17.0,2014.0
0.0,0.0,Jordy Nelson,Det,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,86.0,6.0,0.0,0.0,0.0,86.0,17.0,2014.0
0.0,0.0,Brandon LaFell,Buf,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,70.0,4.0,0.0,2.0,0.0,70.0,17.0,2014.0
0.0,0.0,Jeff Cumberland,@Mia,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,1.0,23.0,2.0,0.0,0.0,0.0,23.0,17.0,2014.0
0.0,0.0,Martavis Bryant,Cin,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,1.0,21.0,1.0,0.0,0.0,0.0,21.0,17.0,2014.0
0.0,0.0,Kendall Wright,Ind,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,1.0,9.0,2.0,0.0,1.0,0.0,9.0,17.0,2014.0
0.0,0.0,Emmanuel Sanders,Oak,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,73.0,6.0,0.0,0.0,0.0,73.0,17.0,2014.0
0.0,0.0,Dontrelle Inman,@KC,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,79.0,5.0,0.0,0.0,0.0,79.0,17.0,2014.0
0.0,1.0,A.J. Green,@Pit,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,82.0,8.0,0.0,0.0,0.0,82.0,17.0,2014.0
0.0,0.0,Kamar Aiken,Cle,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,1.0,13.0,2.0,0.0,0.0,0.0,13.0,17.0,2014.0
0.0,0.0,Terrance Williams,@Was,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,68.0,3.0,0.0,0.0,0.0,68.0,17.0,2014.0
0.0,0.0,Paul Richardson,Stl,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,60.0,5.0,0.0,0.0,0.0,60.0,17.0,2014.0
0.0,0.0,Taylor Gabriel,@Bal,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,66.0,3.0,0.0,0.0,0.0,66.0,17.0,2014.0
0.0,0.0,Philly Brown,@Atl,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,28.0,1.0,0.0,2.0,0.0,28.0,17.0,2014.0
0.0,0.0,Sammy Watkins,@NE,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,57.0,3.0,0.0,1.0,0.0,57.0,17.0,2014.0
0.0,0.0,Jarvis Landry,NYJ,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,55.0,5.0,0.0,0.0,0.0,55.0,17.0,2014.0
0.0,0.0,Julio Jones,Car,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,58.0,4.0,0.0,0.0,0.0,58.0,17.0,2014.0
0.0,0.0,Pierre Garcon,Dal,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,53.0,2.0,0.0,0.0,0.0,53.0,17.0,2014.0
0.0,0.0,John Brown,@SF,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,51.0,4.0,0.0,0.0,0.0,51.0,17.0,2014.0
0.0,0.0,Cole Beasley,@Was,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,57.0,6.0,0.0,0.0,0.0,57.0,17.0,2014.0
0.0,0.0,Wes Welker,Oak,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,42.0,2.0,0.0,0.0,0.0,42.0,17.0,2014.0
0.0,0.0,Golden Tate,@GB,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,45.0,3.0,0.0,0.0,0.0,45.0,17.0,2014.0
0.0,0.0,Marcel Reece,@Den,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,30.0,3.0,0.0,1.0,0.0,30.0,17.0,2014.0
0.0,0.0,Hakeem Nicks,@Ten,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,46.0,3.0,0.0,0.0,0.0,46.0,17.0,2014.0
0.0,0.0,Jeremy Maclin,@NYG,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,3.0,0.0,0.0,0.0,49.0,17.0,2014.0
0.0,0.0,Jeremy Kerley,@Mia,0.0,1.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,33.0,1.0,0.0,2.0,0.0,33.0,17.0,2014.0
0.0,0.0,Greg Jennings,Chi,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,45.0,3.0,0.0,0.0,0.0,45.0,17.0,2014.0
0.0,0.0,Michael Crabtree,Ari,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,41.0,4.0,0.0,0.0,0.0,41.0,17.0,2014.0
0.0,0.0,Doug Baldwin,Stl,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,43.0,3.0,0.0,1.0,0.0,43.0,17.0,2014.0
