50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
0,1,1,Mike Nugent,@Ind,5.0,K,10,2,2,2010
0,1,1,Rob Bironas,@Mia,5.0,K,10,2,2,2010
0,2,1,Jeff Reed,NE,4.0,K,10,1,1,2010
0,0,0,Graham Gano,Phi,4.0,K,10,4,4,2010
0,1,1,Jay Feely,Sea,4.0,K,10,1,1,2010
0,0,0,Billy Cundiff,@Atl,3.0,K,10,3,3,2010
0,1,0,Rian Lindell,Det,2.0,K,10,2,2,2010
0,4,4,Matt Bryant,@Stl,14.0,K,11,2,2,2010
0,4,4,Olindo Mare,@NO,13.0,K,11,1,1,2010
0,6,4,Graham Gano,@Ten,13.0,K,11,1,1,2010
0,3,3,Billy Cundiff,@Car,13.0,K,11,4,4,2010
0,5,4,David Akers,NYG,13.0,K,11,1,1,2010
1,3,3,Robbie Gould,@Mia,12.0,K,11,1,1,2010
0,4,3,Nick Folk,Hou,12.0,K,11,3,3,2010
0,3,3,Rob Bironas,Was,10.0,K,11,1,1,2010
0,2,2,Neil Rackers,@NYJ,9.0,K,11,3,3,2010
0,4,2,Phil Dawson,@Jax,8.0,K,11,2,2,2010
0,1,1,Ryan Succop,Ari,7.0,K,11,4,4,2010
0,2,1,Aaron Pettrey,Buf,7.0,K,11,4,4,2010
0,1,0,Rian Lindell,@Cin,7.0,K,11,7,7,2010
0,2,2,John Kasay,Bal,7.0,K,11,1,1,2010
0,1,1,Shayne Graham,Ind,7.0,K,11,4,4,2010
0,2,2,Jay Feely,@KC,7.0,K,11,1,1,2010
0,1,1,Mason Crosby,@Min,7.0,K,11,4,4,2010
1,1,1,Josh Brown,Atl,7.0,K,11,2,2,2010
0,1,1,Josh Scobee,Cle,6.0,K,11,3,3,2010
0,1,1,Lawrence Tynes,@Phi,5.0,K,11,2,2,2010
0,0,0,Shaun Suisham,Oak,5.0,K,11,5,5,2010
0,1,1,Dave Rayner,@Dal,5.0,K,11,2,2,2010
0,1,0,Nate Kaeding,Den,5.0,K,11,5,5,2010
0,0,0,David Buehler,Det,5.0,K,11,5,5,2010
0,0,0,Adam Vinatieri,@NE,4.0,K,11,4,4,2010
0,1,0,Garrett Hartley,Sea,4.0,K,11,4,4,2010
0,1,1,Ryan Longwell,GB,3.0,K,11,0,0,2010
0,1,1,Sebastian Janikowski,@Pit,3.0,K,11,0,0,2010
0,1,0,Connor Barth,@SF,3.0,K,11,3,3,2010
0,0,0,Matt Prater,@SD,2.0,K,11,2,2,2010
0,0,0,Mike Scifres,Den,1.0,K,11,0,0,2010
1,5,5,Nate Kaeding,@Ind,20.0,K,12,3,3,2010
0,6,4,Dan Carpenter,@Oak,15.0,K,12,3,3,2010
1,3,3,Garrett Hartley,@Dal,14.0,K,12,3,3,2010
0,4,4,David Akers,@Chi,14.0,K,12,2,2,2010
0,4,4,Shaun Suisham,@Buf,13.0,K,12,1,1,2010
0,4,3,Josh Brown,@Den,12.0,K,12,4,3,2010
0,5,3,John Kasay,@Cle,11.0,K,12,2,2,2010
1,3,2,David Buehler,NO,11.0,K,12,3,3,2010
0,3,3,Lawrence Tynes,Jax,10.0,K,12,1,1,2010
0,3,3,Rian Lindell,Pit,10.0,K,12,1,1,2010
0,2,2,Matt Prater,Stl,9.0,K,12,3,3,2010
0,1,1,Shayne Graham,@Det,9.0,K,12,6,6,2010
0,4,2,Shane Andrus,@Ari,9.0,K,12,3,3,2010
0,2,2,Josh Scobee,@NYG,8.0,K,12,2,2,2010
0,2,2,Neil Rackers,Ten,8.0,K,12,2,2,2010
0,2,2,Matt Bryant,GB,8.0,K,12,2,2,2010
0,1,1,Robbie Gould,Phi,7.0,K,12,4,4,2010
0,2,2,Graham Gano,Min,7.0,K,12,1,1,2010
0,1,0,Ryan Succop,@Sea,6.0,K,12,6,6,2010
0,2,1,Dave Rayner,NE,6.0,K,12,3,3,2010
0,1,1,Olindo Mare,KC,6.0,K,12,3,3,2010
0,2,1,Nick Folk,Cin,6.0,K,12,3,3,2010
0,2,2,Jay Feely,SF,6.0,K,12,0,0,2010
0,1,1,Phil Dawson,Car,6.0,K,12,3,3,2010
0,1,1,Ryan Longwell,@Was,5.0,K,12,2,2,2010
0,1,1,Sebastian Janikowski,Mia,5.0,K,12,2,2,2010
0,1,1,Billy Cundiff,TB,5.0,K,12,2,2,2010
0,1,1,Mason Crosby,@Atl,5.0,K,12,2,2,2010
0,2,1,Aaron Pettrey,@NYJ,4.0,K,12,1,1,2010
0,1,1,Connor Barth,@Bal,4.0,K,12,1,1,2010
0,0,0,Adam Vinatieri,SD,2.0,K,12,2,2,2010
0,0,0,Mat McBriar,NO,-1.0,K,12,0,0,2010
1,4,4,Josh Brown,@Ari,15.0,K,13,1,1,2010
0,4,3,David Buehler,@Ind,12.0,K,13,3,3,2010
0,3,3,Clint Stitser,NO,10.0,K,13,2,1,2010
0,3,3,Jeff Reed,@GB,10.0,K,13,1,1,2010
1,2,2,Dave Rayner,Chi,10.0,K,13,2,2,2010
0,2,2,Garrett Hartley,@Cin,10.0,K,13,4,4,2010
0,3,2,Mason Crosby,SF,10.0,K,13,4,4,2010
0,2,2,David Akers,Hou,10.0,K,13,4,4,2010
0,1,1,Shayne Graham,NYJ,9.0,K,13,6,6,2010
0,1,1,Ryan Longwell,Buf,8.0,K,13,5,5,2010
1,1,1,Robbie Gould,@Det,8.0,K,13,3,3,2010
0,1,1,Lawrence Tynes,Was,7.0,K,13,4,4,2010
0,2,2,Shaun Suisham,@Bal,7.0,K,13,1,1,2010
0,2,1,Olindo Mare,Car,7.0,K,13,4,4,2010
0,3,2,Nate Kaeding,Oak,7.0,K,13,1,1,2010
0,3,2,Phil Dawson,@Mia,7.0,K,13,1,1,2010
0,1,1,Neil Rackers,@Phi,6.0,K,13,3,3,2010
0,2,2,Matt Prater,@KC,6.0,K,13,0,0,2010
0,2,2,Jay Feely,Stl,6.0,K,13,0,0,2010
1,2,1,Dan Carpenter,Cle,6.0,K,13,1,1,2010
0,2,2,Rob Bironas,Jax,6.0,K,13,0,0,2010
0,1,1,Connor Barth,Atl,6.0,K,13,3,3,2010
0,0,0,Adam Vinatieri,Dal,5.0,K,13,5,5,2010
0,3,1,Josh Scobee,@Ten,5.0,K,13,2,2,2010
0,1,1,Ryan Succop,Den,4.0,K,13,1,1,2010
0,0,0,Sebastian Janikowski,@SD,4.0,K,13,4,4,2010
0,1,1,Billy Cundiff,Pit,4.0,K,13,1,1,2010
0,0,0,Matt Bryant,@TB,4.0,K,13,4,4,2010
0,2,1,Nick Folk,@NE,3.0,K,13,0,0,2010
0,0,0,Rian Lindell,@Min,2.0,K,13,2,2,2010
0,0,0,John Kasay,@Sea,2.0,K,13,2,2,2010
0,1,0,Graham Gano,@NYG,1.0,K,13,1,1,2010
1,6,5,Jay Feely,Den,27.0,K,14,4,4,2010
0,4,4,Jeff Reed,Sea,16.0,K,14,4,4,2010
1,3,3,David Akers,@Dal,14.0,K,14,3,3,2010
0,3,3,Adam Vinatieri,@Ten,12.0,K,14,3,3,2010
0,3,3,Shayne Graham,@Chi,12.0,K,14,4,3,2010
0,3,3,Shaun Suisham,Cin,11.0,K,14,2,2,2010
1,2,2,David Buehler,Phi,11.0,K,14,3,3,2010
0,3,3,Connor Barth,@Was,9.0,K,14,0,0,2010
0,1,1,Josh Scobee,Oak,8.0,K,14,5,5,2010
0,3,2,Neil Rackers,Bal,8.0,K,14,2,2,2010
0,2,2,Rian Lindell,Cle,7.0,K,14,1,1,2010
0,1,1,Nate Kaeding,KC,7.0,K,14,4,4,2010
0,1,1,Sebastian Janikowski,@Jax,7.0,K,14,4,4,2010
0,3,2,Stephen Hauschka,@Ari,7.0,K,14,1,1,2010
0,1,1,Garrett Hartley,Stl,7.0,K,14,4,4,2010
0,1,1,Matt Bryant,@Car,7.0,K,14,4,4,2010
0,3,2,Josh Brown,@NO,7.0,K,14,1,1,2010
0,2,2,Nick Folk,Mia,6.0,K,14,0,0,2010
0,2,2,Phil Dawson,@Buf,6.0,K,14,0,0,2010
0,1,1,John Kasay,Atl,4.0,K,14,1,1,2010
0,3,1,Graham Gano,TB,4.0,K,14,1,1,2010
0,0,0,Billy Cundiff,@Hou,4.0,K,14,4,4,2010
0,1,1,Dan Carpenter,@NYJ,4.0,K,14,1,1,2010
0,0,0,Rob Bironas,Ind,4.0,K,14,4,4,2010
0,0,0,Lawrence Tynes,@Min,3.0,K,14,3,3,2010
0,1,0,Olindo Mare,@SF,3.0,K,14,3,3,2010
0,1,1,Ryan Longwell,NYG,3.0,K,14,0,0,2010
0,1,1,Mason Crosby,@Det,3.0,K,14,0,0,2010
0,0,0,Clint Stitser,@Pit,1.0,K,14,1,1,2010
0,1,0,Dave Rayner,GB,1.0,K,14,1,1,2010
0,0,0,Robbie Gould,NE,1.0,K,14,1,1,2010
0,0,0,Brett Kern,Ind,0.0,K,14,0,0,2010
0,4,4,Robbie Gould,@Min,16.0,K,15,4,4,2010
0,5,4,David Buehler,Was,15.0,K,15,3,3,2010
0,4,4,Clint Stitser,Cle,13.0,K,15,1,1,2010
0,4,4,John Kasay,Ari,13.0,K,15,1,1,2010
0,3,3,Sebastian Janikowski,Den,13.0,K,15,4,4,2010
0,3,3,Billy Cundiff,NO,12.0,K,15,3,3,2010
1,2,2,Ryan Succop,@Stl,11.0,K,15,3,3,2010
0,3,3,Dave Rayner,@TB,11.0,K,15,2,2,2010
0,3,3,Stephen Hauschka,@Oak,11.0,K,15,2,2,2010
0,2,2,Adam Vinatieri,Jax,10.0,K,15,4,4,2010
0,2,2,Nate Kaeding,SF,10.0,K,15,4,4,2010
0,2,2,Matt Bryant,@Sea,10.0,K,15,4,4,2010
0,2,2,Mason Crosby,@NE,9.0,K,15,3,3,2010
1,2,2,Josh Brown,KC,9.0,K,15,1,1,2010
0,2,2,Nick Folk,@Pit,8.0,K,15,2,2,2010
0,2,2,Connor Barth,Det,8.0,K,15,2,2,2010
0,1,1,David Akers,@NYG,8.0,K,15,5,5,2010
0,1,1,Lawrence Tynes,Phi,7.0,K,15,4,4,2010
0,1,1,Shayne Graham,GB,7.0,K,15,4,4,2010
0,1,1,Rob Bironas,Hou,7.0,K,15,4,4,2010
0,1,1,Josh Scobee,@Ind,6.0,K,15,3,3,2010
0,1,1,Garrett Hartley,@Bal,6.0,K,15,3,3,2010
0,2,2,Jay Feely,@Car,6.0,K,15,0,0,2010
0,1,1,Shaun Suisham,NYJ,5.0,K,15,2,2,2010
0,1,1,Neil Rackers,@Ten,5.0,K,15,2,2,2010
0,1,1,Rian Lindell,@Mia,5.0,K,15,2,2,2010
0,1,1,Phil Dawson,@Cin,5.0,K,15,2,2,2010
0,1,1,Olindo Mare,Atl,4.0,K,15,1,1,2010
0,0,0,Ryan Longwell,Chi,2.0,K,15,2,2,2010
0,0,0,Graham Gano,@Dal,2.0,K,15,2,2,2010
0,4,0,Dan Carpenter,Buf,2.0,K,15,2,2,2010
0,0,0,Jeff Reed,@SD,1.0,K,15,1,1,2010
2,5,4,Sebastian Janikowski,Ind,18.0,K,16,2,2,2010
2,3,3,Neil Rackers,@Den,15.0,K,16,2,2,2010
0,3,3,Josh Brown,SF,11.0,K,16,2,2,2010
0,3,2,Ryan Succop,Ten,10.0,K,16,4,4,2010
0,2,2,Dave Rayner,@Mia,10.0,K,16,4,4,2010
0,2,2,Shayne Graham,@Buf,10.0,K,16,4,4,2010
0,2,2,Nick Folk,@Chi,10.0,K,16,4,4,2010
1,2,2,David Buehler,@Ari,10.0,K,16,3,2,2010
0,3,2,Shaun Suisham,Car,9.0,K,16,3,3,2010
0,3,2,Jay Feely,Dal,9.0,K,16,3,3,2010
0,1,1,Mason Crosby,NYG,9.0,K,16,6,6,2010
0,2,2,Dan Carpenter,Det,9.0,K,16,3,3,2010
0,2,2,Nate Kaeding,@Cin,8.0,K,16,2,2,2010
0,2,1,Robbie Gould,NYJ,8.0,K,16,5,5,2010
0,2,2,Graham Gano,@Jax,8.0,K,16,2,2,2010
0,2,2,Billy Cundiff,@Cle,8.0,K,16,2,2,2010
0,2,1,Connor Barth,Sea,8.0,K,16,5,5,2010
0,1,1,Adam Vinatieri,@Oak,7.0,K,16,4,4,2010
1,1,1,Garrett Hartley,@Atl,7.0,K,16,2,2,2010
0,1,1,Ryan Longwell,@Phi,6.0,K,16,3,3,2010
0,1,1,Stephen Hauschka,Hou,6.0,K,16,3,3,2010
0,1,1,Lawrence Tynes,@GB,5.0,K,16,2,2,2010
0,2,1,Josh Scobee,Was,5.0,K,16,2,2,2010
0,2,1,Jeff Reed,@Stl,5.0,K,16,2,2,2010
0,0,0,Clint Stitser,SD,4.0,K,16,5,4,2010
0,1,1,Phil Dawson,Bal,4.0,K,16,1,1,2010
0,1,1,Rian Lindell,NE,3.0,K,16,0,0,2010
0,1,1,John Kasay,@Pit,3.0,K,16,0,0,2010
0,0,0,Matt Bryant,NO,2.0,K,16,2,2,2010
0,0,0,Rob Bironas,@KC,2.0,K,16,2,2,2010
0,1,0,David Akers,Min,2.0,K,16,2,2,2010
0,0,0,Olindo Mare,@TB,1.0,K,16,1,1,2010
0,5,4,Nate Kaeding,@Den,15.0,K,17,3,3,2010
0,3,3,Adam Vinatieri,Ten,11.0,K,17,2,2,2010
0,2,2,Shaun Suisham,@Cle,11.0,K,17,5,5,2010
0,3,3,Connor Barth,@NO,11.0,K,17,2,2,2010
1,2,2,Dave Rayner,Min,10.0,K,17,2,2,2010
0,2,2,Neil Rackers,Jax,10.0,K,17,4,4,2010
0,3,3,Olindo Mare,Stl,10.0,K,17,1,1,2010
0,1,1,Jeff Reed,Ari,8.0,K,17,5,5,2010
0,1,1,Shayne Graham,Mia,8.0,K,17,5,5,2010
0,1,1,Nick Folk,Buf,8.0,K,17,5,5,2010
0,3,2,Rob Bironas,@Ind,8.0,K,17,2,2,2010
0,2,2,Ryan Longwell,@Det,7.0,K,17,1,1,2010
0,1,1,Sebastian Janikowski,@KC,7.0,K,17,4,4,2010
0,2,2,Garrett Hartley,TB,7.0,K,17,1,1,2010
0,2,2,Billy Cundiff,Cin,7.0,K,17,1,1,2010
0,1,1,Matt Bryant,Car,7.0,K,17,4,4,2010
0,2,2,David Akers,Dal,7.0,K,17,1,1,2010
0,2,2,Josh Brown,@Sea,6.0,K,17,0,0,2010
0,2,1,Lawrence Tynes,@Was,5.0,K,17,2,2,2010
0,2,1,Josh Scobee,@Hou,5.0,K,17,2,2,2010
0,1,1,Ryan Succop,Oak,4.0,K,17,1,1,2010
0,1,1,John Kasay,@Atl,4.0,K,17,1,1,2010
0,0,0,Stephen Hauschka,SD,4.0,K,17,4,4,2010
0,1,1,Mason Crosby,Chi,4.0,K,17,1,1,2010
0,1,1,Robbie Gould,@GB,3.0,K,17,0,0,2010
0,1,1,Phil Dawson,Pit,3.0,K,17,0,0,2010
0,1,0,Graham Gano,NYG,2.0,K,17,2,2,2010
0,1,0,David Buehler,@Phi,2.0,K,17,2,2,2010
0,1,0,Clint Stitser,@Bal,1.0,K,17,1,1,2010
0,0,0,Rian Lindell,@NYJ,1.0,K,17,1,1,2010
0,0,0,Jay Feely,@SF,1.0,K,17,1,1,2010
0,1,0,Dan Carpenter,@NE,1.0,K,17,1,1,2010
2,3,3,Matt Bryant,NO,17.0,K,1,4,4,2014
0,4,4,Caleb Sturgis,NE,15.0,K,1,3,3,2014
0,6,5,Mike Nugent,@Bal,15.0,K,1,0,0,2014
0,4,4,Ryan Succop,@KC,14.0,K,1,2,2,2014
1,3,3,Dan Carpenter,@Chi,13.0,K,1,2,2,2014
1,2,2,Blair Walsh,@Stl,12.0,K,1,4,4,2014
0,3,3,Shaun Suisham,Cle,12.0,K,1,3,3,2014
1,2,2,Cody Parkey,Jax,12.0,K,1,4,4,2014
1,2,2,Shayne Graham,@Atl,12.0,K,1,4,4,2014
0,2,2,Stephen Hauschka,GB,10.0,K,1,4,4,2014
0,3,2,Nate Freese,NYG,9.0,K,1,3,3,2014
0,2,2,Billy Cundiff,@Pit,9.0,K,1,3,3,2014
1,3,2,Greg Zuerlein,Min,8.0,K,1,0,0,2014
0,2,2,Robbie Gould,Buf,8.0,K,1,2,2,2014
0,2,2,Stephen Gostkowski,@Mia,8.0,K,1,2,2,2014
0,3,2,Graham Gano,@TB,8.0,K,1,2,2,2014
0,1,1,Brandon McManus,Ind,7.0,K,1,4,4,2014
0,2,2,Nick Folk,Oak,7.0,K,1,1,1,2014
0,1,1,Adam Vinatieri,@Den,6.0,K,1,3,3,2014
0,2,2,Chandler Catanzaro,SD,6.0,K,1,0,0,2014
0,3,1,Josh Scobee,@Phi,5.0,K,1,2,2,2014
0,1,1,Nick Novak,@Ari,5.0,K,1,2,2,2014
0,1,1,Randy Bullock,Was,5.0,K,1,2,2,2014
0,1,1,Dan Bailey,SF,5.0,K,1,2,2,2014
0,2,1,Justin Tucker,Cin,4.0,K,1,1,1,2014
0,2,1,Cairo Santos,Ten,4.0,K,1,1,1,2014
0,1,0,Phil Dawson,@Dal,4.0,K,1,4,4,2014
0,1,1,Mason Crosby,@Sea,4.0,K,1,1,1,2014
0,0,0,Patrick Murray,Car,2.0,K,1,2,2,2014
0,0,0,Sebastian Janikowski,@NYJ,2.0,K,1,2,2,2014
0,0,0,Josh Brown,@Det,2.0,K,1,2,2,2014
0,0,0,Kai Forbath,@Hou,0.0,K,1,1,0,2014
0,6,5,Dan Carpenter,Mia,17.0,K,2,2,2,2014
1,4,4,Dan Bailey,@Ten,16.0,K,2,2,2,2014
0,4,4,Justin Tucker,Pit,14.0,K,2,2,2,2014
1,3,3,Nick Novak,Sea,14.0,K,2,3,3,2014
0,4,4,Greg Zuerlein,@TB,13.0,K,2,1,1,2014
1,3,3,Mason Crosby,NYJ,13.0,K,2,2,2,2014
0,4,4,Chandler Catanzaro,@NYG,13.0,K,2,1,1,2014
0,4,3,Cody Parkey,@Ind,12.0,K,2,3,3,2014
0,3,3,Stephen Gostkowski,@Min,12.0,K,2,3,3,2014
1,3,3,Graham Gano,Det,12.0,K,2,1,1,2014
0,4,3,Randy Bullock,@Oak,12.0,K,2,3,3,2014
0,2,2,Kai Forbath,Jax,11.0,K,2,5,5,2014
0,2,2,Adam Vinatieri,Phi,9.0,K,2,3,3,2014
1,1,1,Nick Folk,@GB,8.0,K,2,3,3,2014
0,2,2,Phil Dawson,Chi,8.0,K,2,2,2,2014
0,2,2,Billy Cundiff,NO,8.0,K,2,2,2,2014
0,2,2,Shaun Suisham,@Bal,6.0,K,2,0,0,2014
0,4,1,Mike Nugent,Atl,6.0,K,2,3,3,2014
0,1,1,Brandon McManus,KC,6.0,K,2,3,3,2014
0,1,1,Shayne Graham,@Cle,6.0,K,2,3,3,2014
0,2,1,Cairo Santos,@Den,5.0,K,2,2,2,2014
0,2,1,Patrick Murray,Stl,5.0,K,2,2,2,2014
0,1,1,Ryan Succop,Dal,4.0,K,2,1,1,2014
0,1,1,Caleb Sturgis,@Buf,4.0,K,2,1,1,2014
0,1,1,Josh Scobee,@Was,4.0,K,2,1,1,2014
0,0,0,Robbie Gould,@SF,4.0,K,2,4,4,2014
0,1,1,Matt Bryant,@Cin,4.0,K,2,1,1,2014
0,0,0,Stephen Hauschka,@SD,3.0,K,2,3,3,2014
0,0,0,Sebastian Janikowski,Hou,2.0,K,2,2,2,2014
0,0,0,Josh Brown,Ari,2.0,K,2,2,2,2014
0,1,0,Blair Walsh,NE,1.0,K,2,1,1,2014
0,2,0,Nate Freese,@Car,1.0,K,2,1,1,2014
1,3,3,Cody Parkey,Was,15.0,K,3,4,4,2014
0,3,3,Adam Vinatieri,@Jax,14.0,K,3,5,5,2014
0,3,3,Shaun Suisham,@Car,13.0,K,3,4,4,2014
0,4,4,Nick Folk,Chi,13.0,K,3,1,1,2014
1,3,3,Chandler Catanzaro,SF,13.0,K,3,2,2,2014
0,3,3,Josh Brown,Hou,12.0,K,3,3,3,2014
0,3,3,Justin Tucker,@Cle,11.0,K,3,2,2,2014
0,3,3,Stephen Gostkowski,Oak,10.0,K,3,1,1,2014
0,3,2,Kai Forbath,@Phi,10.0,K,3,4,4,2014
0,2,2,Dan Bailey,@Stl,10.0,K,3,4,4,2014
0,3,3,Blair Walsh,@NO,9.0,K,3,0,0,2014
1,3,2,Caleb Sturgis,KC,9.0,K,3,1,1,2014
0,3,3,Sebastian Janikowski,@NE,9.0,K,3,0,0,2014
0,2,2,Robbie Gould,@NYJ,9.0,K,3,3,3,2014
0,2,2,Nick Novak,@Buf,8.0,K,3,2,2,2014
0,3,2,Stephen Hauschka,Den,8.0,K,3,2,2,2014
0,1,0,Matt Bryant,TB,8.0,K,3,8,8,2014
0,1,1,Greg Zuerlein,Dal,7.0,K,3,4,4,2014
0,1,1,Mike Nugent,Ten,7.0,K,3,4,4,2014
0,2,2,Graham Gano,Pit,7.0,K,3,1,1,2014
0,1,1,Josh Scobee,Ind,5.0,K,3,2,2,2014
0,2,1,Nate Freese,GB,5.0,K,3,2,2,2014
0,1,1,Randy Bullock,@NYG,5.0,K,3,2,2,2014
0,0,0,Cairo Santos,@Mia,4.0,K,3,4,4,2014
0,1,1,Brandon McManus,@Sea,4.0,K,3,1,1,2014
0,1,1,Dan Carpenter,SD,4.0,K,3,1,1,2014
0,2,0,Billy Cundiff,Bal,3.0,K,3,3,3,2014
0,0,0,Patrick Murray,@Atl,2.0,K,3,2,2,2014
0,0,0,Shayne Graham,Min,2.0,K,3,3,2,2014
0,1,0,Phil Dawson,@Ari,2.0,K,3,2,2,2014
0,2,0,Ryan Succop,@Cin,1.0,K,3,1,1,2014
0,0,0,Mason Crosby,@Det,1.0,K,3,1,1,2014
0,0,0,Steve Weatherford,Hou,0.0,K,3,0,0,2014
0,0,0,Shane Lechler,@NYG,0.0,K,3,0,0,2014
1,5,4,Blair Walsh,Atl,17.0,K,4,3,3,2014
1,4,4,Phil Dawson,Phi,16.0,K,4,2,2,2014
0,4,4,Nick Novak,Jax,15.0,K,4,3,3,2014
2,3,3,Randy Bullock,Buf,15.0,K,4,2,2,2014
0,2,2,Adam Vinatieri,Ten,11.0,K,4,5,5,2014
0,2,2,Cairo Santos,NE,11.0,K,4,5,5,2014
1,2,2,Patrick Murray,@Pit,11.0,K,4,3,3,2014
1,2,1,Mason Crosby,@Chi,10.0,K,4,5,5,2014
1,1,1,Dan Bailey,NO,10.0,K,4,5,5,2014
0,1,1,Josh Brown,@Was,9.0,K,4,6,6,2014
0,2,1,Justin Tucker,Car,8.0,K,4,5,5,2014
0,1,1,Caleb Sturgis,@Oak,8.0,K,4,5,5,2014
1,2,1,Alex Henery,@NYJ,8.0,K,4,3,3,2014
0,2,1,Shaun Suisham,TB,6.0,K,4,3,3,2014
0,1,1,Ryan Succop,@Ind,5.0,K,4,2,2,2014
0,2,1,Shayne Graham,@Dal,5.0,K,4,2,2,2014
0,1,1,Robbie Gould,GB,5.0,K,4,2,2,2014
0,1,1,Nick Folk,Det,5.0,K,4,2,2,2014
0,1,1,Dan Carpenter,@Hou,5.0,K,4,2,2,2014
0,1,1,Graham Gano,@Bal,4.0,K,4,1,1,2014
0,0,0,Matt Bryant,@Min,4.0,K,4,4,4,2014
0,0,0,Cody Parkey,@SF,3.0,K,4,3,3,2014
0,0,0,Josh Scobee,@SD,2.0,K,4,2,2,2014
0,0,0,Sebastian Janikowski,Mia,2.0,K,4,2,2,2014
0,0,0,Stephen Gostkowski,@KC,2.0,K,4,2,2,2014
0,0,0,Kai Forbath,NYG,2.0,K,4,2,2,2014
2,5,5,Phil Dawson,KC,20.0,K,5,1,1,2014
0,5,5,Stephen Gostkowski,Cin,19.0,K,5,4,4,2014
1,3,3,Josh Brown,Atl,14.0,K,5,3,3,2014
0,3,2,Brandon McManus,Ari,11.0,K,5,5,5,2014
0,3,3,Shayne Graham,TB,11.0,K,5,2,2,2014
1,4,3,Dan Carpenter,@Det,11.0,K,5,0,0,2014
0,2,2,Cody Parkey,Stl,10.0,K,5,4,4,2014
1,2,2,Justin Tucker,@Ind,9.0,K,5,1,1,2014
0,3,3,Josh Scobee,Pit,9.0,K,5,0,0,2014
1,1,1,Patrick Murray,@NO,9.0,K,5,4,4,2014
0,2,2,Stephen Hauschka,@Was,9.0,K,5,3,3,2014
0,2,2,Billy Cundiff,@Ten,9.0,K,5,3,3,2014
0,2,2,Adam Vinatieri,Bal,8.0,K,5,2,2,2014
0,2,2,Chandler Catanzaro,@Den,8.0,K,5,2,2,2014
0,2,2,Matt Bryant,@NYG,8.0,K,5,2,2,2014
0,3,2,Dan Bailey,Hou,8.0,K,5,2,2,2014
0,1,1,Nick Novak,NYJ,7.0,K,5,4,4,2014
0,1,1,Graham Gano,Chi,7.0,K,5,4,4,2014
0,2,1,Robbie Gould,@Car,6.0,K,5,3,3,2014
0,0,0,Mason Crosby,Min,6.0,K,5,6,6,2014
0,1,1,Shaun Suisham,@Jax,5.0,K,5,2,2,2014
0,1,1,Cairo Santos,@SF,5.0,K,5,2,2,2014
0,2,1,Mike Nugent,@NE,5.0,K,5,2,2,2014
0,1,1,Kai Forbath,Sea,5.0,K,5,2,2,2014
0,1,1,Randy Bullock,@Dal,5.0,K,5,2,2,2014
0,0,0,Greg Zuerlein,@Phi,4.0,K,5,4,4,2014
0,1,1,Blair Walsh,@GB,4.0,K,5,1,1,2014
0,0,0,Ryan Succop,Cle,4.0,K,5,4,4,2014
0,3,0,Alex Henery,Buf,2.0,K,5,2,2,2014
0,0,0,Jon Ryan,@Was,0.0,K,5,0,0,2014
1,4,3,Stephen Gostkowski,@Buf,15.0,K,6,4,4,2014
1,3,3,Dan Bailey,@Sea,14.0,K,6,3,3,2014
0,4,3,Mike Nugent,Car,13.0,K,6,4,4,2014
0,4,3,Graham Gano,@Cin,13.0,K,6,4,4,2014
0,3,2,Justin Tucker,@TB,12.0,K,6,6,6,2014
0,3,3,Chandler Catanzaro,Was,12.0,K,6,3,3,2014
0,3,3,Stephen Hauschka,Dal,11.0,K,6,2,2,2014
2,2,2,Matt Bryant,Chi,11.0,K,6,1,1,2014
0,3,3,Ryan Succop,Jax,10.0,K,6,1,1,2014
0,2,2,Adam Vinatieri,@Hou,9.0,K,6,3,3,2014
0,2,2,Cody Parkey,NYG,9.0,K,6,3,3,2014
1,1,1,Phil Dawson,@Stl,9.0,K,6,4,4,2014
0,2,2,Mason Crosby,@Mia,9.0,K,6,3,3,2014
0,2,2,Kai Forbath,@Ari,8.0,K,6,2,2,2014
1,3,1,Matt Prater,@Min,7.0,K,6,2,2,2014
0,1,1,Nick Novak,@Oak,7.0,K,6,4,4,2014
0,1,1,Brandon McManus,@NYJ,7.0,K,6,4,4,2014
0,2,2,Robbie Gould,@Atl,7.0,K,6,2,1,2014
0,1,1,Billy Cundiff,Pit,7.0,K,6,4,4,2014
0,1,1,Caleb Sturgis,GB,6.0,K,6,3,3,2014
0,1,1,Greg Zuerlein,SF,5.0,K,6,2,2,2014
0,2,1,Patrick Murray,Bal,5.0,K,6,2,2,2014
0,1,1,Nick Folk,Den,5.0,K,6,2,2,2014
0,1,1,Shaun Suisham,@Cle,4.0,K,6,1,1,2014
0,1,0,Sebastian Janikowski,SD,4.0,K,6,4,4,2014
0,1,0,Randy Bullock,Ind,4.0,K,6,4,4,2014
0,1,1,Blair Walsh,Det,3.0,K,6,0,0,2014
0,1,0,Josh Scobee,@Ten,2.0,K,6,2,2,2014
0,0,0,Dan Carpenter,NE,2.0,K,6,2,2,2014
0,0,0,Brad Wing,@Cle,0.0,K,6,0,0,2014
0,4,4,Kai Forbath,Ten,13.0,K,7,1,1,2014
0,5,4,Nick Folk,@NE,13.0,K,7,1,1,2014
1,3,3,Blair Walsh,@Buf,12.0,K,7,1,1,2014
0,3,3,Shaun Suisham,Hou,12.0,K,7,3,3,2014
