,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
1337,1337,0,0,Davante Adams,Packers,0,0,0,0,0,0,4.0,WR,0,0,42,4,0,0,0,0,13,2017
1338,1338,0,0,Willie Snead,Saints,0,0,0,0,0,0,3.0,WR,0,0,31,2,0,0,0,0,13,2017
1339,1339,0,0,Chester Rogers,Jaguars,0,0,0,0,0,0,3.0,WR,0,0,35,4,0,1,0,-2,13,2017
1340,1340,0,0,Chris Moore,Ravens,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,1,0,-4,13,2017
1341,1341,0,0,Donte Moncrief,Jaguars,0,0,0,0,0,0,3.0,WR,0,0,37,5,0,0,0,0,13,2017
1342,1342,0,0,Adam Humphries,Packers,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,13,2017
1343,1343,0,0,Mike Evans,Packers,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,13,2017
1344,1344,0,0,Stefon Diggs,Falcons,0,0,0,0,0,0,3.0,WR,0,0,32,2,0,1,0,5,13,2017
1345,1345,0,0,Seth Devalve,Chargers,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,13,2017
1346,1346,0,0,Danny Amendola,Bills,0,0,0,0,0,0,3.0,WR,0,0,34,2,0,0,0,0,13,2017
1347,1347,0,0,Kendall Wright,Bears,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,13,2017
1348,1348,0,0,Albert Wilson,Jets,0,0,0,0,0,0,2.0,WR,0,0,27,3,0,0,0,0,13,2017
1349,1349,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,13,2017
1350,1350,0,0,Deonte Thompson,Bills,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,13,2017
1351,1351,0,0,Demaryius Thomas,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,13,2017
1352,1352,0,0,Torrey Smith,Steelers,0,0,0,0,0,0,2.0,WR,0,0,29,5,0,0,0,0,13,2017
1353,1353,0,0,Russell Shepard,Saints,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,13,2017
1354,1354,0,0,Tavarres King,Raiders,0,0,0,0,0,0,2.0,WR,0,0,23,4,0,0,0,0,13,2017
1355,1355,0,0,Zay Jones,Bills,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,13,2017
1356,1356,0,0,Julio Jones,Falcons,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,13,2017
1357,1357,0,0,DeSean Jackson,Packers,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,13,2017
1358,1358,0,0,Chad Hansen,Jets,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,13,2017
1359,1359,0,0,Marvin Hall,Falcons,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,13,2017
1360,1360,0,0,Chris Godwin,Packers,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,13,2017
1361,1361,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,1,0,6,13,2017
1362,1362,0,0,Bennie Fowler,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,23,1,0,0,0,0,13,2017
1363,1363,0,0,Michael Floyd,Falcons,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,13,2017
1364,1364,0,0,Eric Decker,Titans,0,0,0,0,0,0,2.0,WR,0,0,27,3,0,0,0,0,13,2017
1365,1365,0,0,Brandon Coleman,Saints,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,13,2017
1366,1366,0,0,Jarius Wright,Falcons,0,0,0,0,0,0,1.0,WR,0,0,18,3,0,0,0,0,13,2017
1367,1367,0,0,Chris Thompson,Titans,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,13,2017
1368,1368,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,13,2017
1369,1369,0,0,JuJu Smith-Schuster,Bengals,0,0,0,0,0,0,1.0,WR,0,0,17,4,0,0,0,0,13,2017
1370,1370,0,0,Emmanuel Sanders,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,13,2017
1371,1371,0,0,Demarcus Robinson,Jets,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,13,2017
1372,1372,0,0,Niles Paul,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,12,3,0,0,0,0,13,2017
1373,1373,0,0,Jordy Nelson,Packers,0,0,0,0,0,0,1.0,WR,0,0,17,5,0,0,0,0,13,2017
1374,1374,0,0,Louis Murphy,Bears,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,13,2017
1375,1375,0,0,Jordan Matthews,Bills,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,13,2017
1376,1376,0,0,Mack Hollins,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,13,2017
1377,1377,0,0,Corey Davis,Titans,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,13,2017
1378,1378,0,0,Brandin Cooks,Bills,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,1,0,5,13,2017
1379,1379,0,0,Derek Carrier,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,13,2017
1380,1380,0,0,Damiere Byrd,Saints,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,13,2017
1381,1381,0,0,Daniel Brown,Bears,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,13,2017
1382,1382,0,0,Kenny Britt,Chargers,0,0,0,0,0,0,1.0,WR,0,0,10,2,0,0,0,0,13,2017
1383,1383,0,0,Tyler Boyd,Bengals,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,13,2017
1384,1384,0,0,Brenton Bersin,Saints,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,13,2017
1385,1385,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,13,2017
1386,1386,0,0,Jesus Wilson,Packers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,4,13,2017
1387,1387,0,0,Tyrell Williams,Chargers,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,13,2017
1388,1388,0,0,Laquon Treadwell,Falcons,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,13,2017
1389,1389,0,0,ArDarius Stewart,Jets,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,3,0,5,13,2017
1390,1390,0,0,Eli Rogers,Bengals,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,13,2017
1391,1391,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,0,0,0,13,2017
1392,1392,0,0,Josh Reynolds,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,6,2,0,0,0,0,13,2017
1393,1393,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,13,2017
1394,1394,0,0,Josh Malone,Bengals,0,0,0,0,0,0,0.0,WR,0,0,9,2,0,0,0,0,13,2017
1395,1395,0,0,Tommylee Lewis,Saints,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,13,2017
1396,1396,0,0,Roger Lewis,Raiders,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,13,2017
1397,1397,0,0,Cody Latimer,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,13,2017
1398,1398,0,0,Jakeem Grant,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,2,13,2017
1399,1399,0,0,Taylor Gabriel,Falcons,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,1,0,5,13,2017
1400,1400,0,0,Bruce Ellington,Titans,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,13,2017
1401,1401,0,0,Pharoh Cooper,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,-3,1,0,1,0,6,13,2017
1402,1402,0,1,Kaelin Clay,Saints,0,0,0,0,0,0,0.0,WR,0,0,13,1,0,0,0,0,13,2017
1403,1403,0,0,Noah Brown,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,-2,1,0,0,0,0,13,2017
1404,1404,0,0,Josh Bellamy,Bears,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,13,2017
1405,1405,0,0,Tavon Austin,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,3,0,8,13,2017
