Year,Week,Name,50+,FGA,FGM,Opponent,Points,Position,XPA,XPM,Away Games
2011,13,Graham Gano,0,4,4,Jets,13.0,K,1,1,0
2011,13,Ryan Longwell,0,3,3,Broncos,12.0,K,3,3,0
2011,13,Nick Folk,1,3,2,Redskins,12.0,K,4,4,1
2011,13,Lawrence Tynes,1,2,2,Packers,11.0,K,3,3,0
2011,13,Rob Bironas,0,3,3,Bills,11.0,K,2,2,1
2011,13,Dan Carpenter,0,2,2,Raiders,10.0,K,4,4,0
2011,13,Matt Prater,0,2,2,Min,9.0,K,3,3,1
2011,13,Dan Bailey,1,4,2,Cardinals,9.0,K,1,1,1
2011,13,Nick Novak,0,1,1,Jaguars,8.0,K,5,5,1
2011,13,Olindo Mare,0,1,1,Buccaneers,8.0,K,5,5,1
2011,13,Mason Crosby,0,2,1,Giants,8.0,K,5,5,1
2011,13,John Kasay,0,1,1,Lions,7.0,K,4,4,0
2011,13,Stephen Hauschka,0,1,1,Eagles,7.0,K,4,4,0
2011,13,Stephen Gostkowski,0,1,1,Colts,7.0,K,4,4,0
2011,13,Jay Feely,0,2,2,Cowboys,7.0,K,1,1,0
2011,13,Adam Vinatieri,0,1,1,Patriots,6.0,K,3,3,1
2011,13,Billy Cundiff,0,3,1,Browns,6.0,K,3,3,1
2011,13,Shaun Suisham,0,1,0,Bengals,5.0,K,5,5,0
2011,13,Dave Rayner,0,1,1,Titans,5.0,K,2,2,0
2011,13,Neil Rackers,0,2,1,Falcons,5.0,K,2,2,0
2011,13,Jason Hanson,0,3,1,Saints,5.0,K,2,2,1
2011,13,Ryan Succop,0,1,1,Bears,4.0,K,1,1,1
2011,13,Phil Dawson,0,1,1,Ravens,4.0,K,1,1,0
2011,13,Matt Bryant,0,1,1,Texans,4.0,K,1,1,1
2011,13,Robbie Gould,0,2,1,Chiefs,3.0,K,0,0,0
2011,13,Josh Scobee,0,0,0,Chargers,2.0,K,2,2,0
2011,13,Sebastian Janikowski,0,0,0,Dolphins,2.0,K,2,2,1
2011,13,Alex Henery,0,0,0,Seahawks,2.0,K,2,2,1
2011,13,Mike Nugent,0,1,0,Steelers,1.0,K,1,1,1
2011,13,Nick Harris,0,0,0,Chargers,0.0,K,0,0,0
2011,14,Mason Crosby,0,4,4,Raiders,16.0,K,5,4,0
2011,14,Mike Nugent,0,4,4,Texans,13.0,K,1,1,0
2011,14,David Akers,0,5,4,Cardinals,13.0,K,1,1,1
2011,14,Stephen Hauschka,0,4,3,Rams,12.0,K,3,3,0
2011,14,Matt Prater,2,3,2,Bears,11.0,K,1,1,0
2011,14,John Kasay,0,3,3,Titans,10.0,K,1,1,1
2011,14,Jason Hanson,0,2,2,Min,10.0,K,4,4,0
2011,14,Stephen Gostkowski,0,2,2,Redskins,10.0,K,4,4,1
2011,14,Dan Bailey,0,3,2,Giants,10.0,K,4,4,0
2011,14,Lawrence Tynes,0,2,2,Cowboys,9.0,K,3,3,1
2011,14,Graham Gano,0,2,2,Patriots,9.0,K,3,3,0
2011,14,Neil Rackers,0,3,2,Bengals,8.0,K,2,2,1
2011,14,Nick Novak,0,1,1,Bills,7.0,K,5,4,0
2011,14,Matt Bryant,0,2,1,Panthers,7.0,K,4,4,1
2011,14,Josh Brown,0,2,2,Seahawks,7.0,K,1,1,1
2011,14,Ryan Succop,1,1,1,Jets,6.0,K,1,1,1
2011,14,Alex Henery,0,1,1,Dolphins,6.0,K,3,3,1
2011,14,Robbie Gould,1,1,1,Broncos,6.0,K,1,1,1
2011,14,Billy Cundiff,0,1,1,Colts,6.0,K,3,3,0
2011,14,Josh Scobee,0,0,0,Buccaneers,5.0,K,5,5,0
2011,14,Nick Folk,0,0,0,Chiefs,5.0,K,5,5,0
2011,14,Rob Bironas,0,1,1,Saints,5.0,K,2,2,0
2011,14,Adam Vinatieri,0,1,1,Ravens,4.0,K,1,1,1
2011,14,Dave Rayner,0,2,1,Chargers,4.0,K,1,1,1
2011,14,Ryan Longwell,0,0,0,Lions,4.0,K,4,4,1
2011,14,Dan Carpenter,0,2,1,Eagles,4.0,K,1,1,0
2011,14,Olindo Mare,0,1,0,Falcons,3.0,K,3,3,0
2011,14,Jay Feely,0,0,0,49ers,3.0,K,3,3,0
2011,14,Phil Dawson,0,1,1,Steelers,3.0,K,0,0,1
2011,14,Shaun Suisham,0,0,0,Browns,2.0,K,2,2,0
2011,14,Sebastian Janikowski,0,0,0,Packers,2.0,K,2,2,1
2011,14,Connor Barth,0,0,0,Jaguars,2.0,K,2,2,1
2011,14,Shane Lechler,0,0,0,Packers,0.0,K,0,0,1
2011,15,Ryan Succop,0,4,4,Packers,13.0,K,1,1,0
2011,15,Dan Carpenter,0,3,3,Bills,12.0,K,3,3,1
2011,15,Sebastian Janikowski,1,3,2,Lions,11.0,K,3,3,0
2011,15,Stephen Gostkowski,0,2,2,Broncos,11.0,K,5,5,1
2011,15,Graham Gano,0,3,3,Giants,11.0,K,2,2,1
2011,15,Matt Bryant,0,2,2,Jaguars,11.0,K,5,5,0
2011,15,Nick Novak,0,3,2,Ravens,10.0,K,4,4,0
2011,15,Adam Vinatieri,0,2,2,Titans,9.0,K,3,3,0
2011,15,Alex Henery,0,1,1,Jets,9.0,K,6,6,0
2011,15,Rob Bironas,1,2,2,Colts,9.0,K,1,1,1
2011,15,Mike Nugent,0,2,2,Rams,8.0,K,2,2,1
2011,15,Ryan Longwell,0,2,2,Saints,8.0,K,2,2,0
2011,15,Stephen Hauschka,0,1,1,Bears,8.0,K,5,5,1
2011,15,Jay Feely,0,2,2,Browns,8.0,K,2,2,0
2011,15,David Akers,0,2,2,Steelers,8.0,K,2,2,0
2011,15,Neil Rackers,0,3,2,Panthers,7.0,K,1,1,0
2011,15,Nick Folk,0,2,2,Eagles,7.0,K,1,1,1
2011,15,Josh Brown,0,3,2,Bengals,7.0,K,1,1,0
2011,15,Dan Bailey,0,1,1,Buccaneers,7.0,K,4,4,1
2011,15,John Kasay,0,1,0,Min,6.0,K,6,6,1
2011,15,Shaun Suisham,1,2,1,49ers,5.0,K,0,0,1
2011,15,Dave Rayner,0,2,1,Dolphins,5.0,K,2,2,0
2011,15,Matt Prater,0,1,1,Patriots,5.0,K,2,2,0
2011,15,Phil Dawson,0,1,1,Cardinals,5.0,K,2,2,1
2011,15,Lawrence Tynes,0,2,1,Redskins,4.0,K,1,1,0
2011,15,Olindo Mare,0,0,0,Texans,4.0,K,4,4,1
2011,15,Jason Hanson,0,0,0,Raiders,4.0,K,4,4,1
2011,15,Josh Scobee,0,0,0,Falcons,2.0,K,2,2,1
2011,15,Robbie Gould,0,0,0,Seahawks,2.0,K,2,2,0
2011,15,Billy Cundiff,0,1,0,Chargers,2.0,K,2,2,1
2011,15,Mason Crosby,0,1,0,Chiefs,2.0,K,2,2,1
2011,15,Connor Barth,0,0,0,Cowboys,1.0,K,1,1,0
2011,16,Dave Rayner,0,6,4,Broncos,16.0,K,4,4,0
2011,16,Graham Gano,1,4,4,Min,16.0,K,2,2,0
2011,16,Rob Bironas,2,3,3,Jaguars,15.0,K,2,2,0
2011,16,David Akers,1,5,4,Seahawks,15.0,K,1,1,1
2011,16,Adam Vinatieri,0,5,4,Texans,13.0,K,1,1,0
2011,16,Olindo Mare,0,2,2,Buccaneers,12.0,K,6,6,0
2011,16,Matt Bryant,1,3,3,Saints,12.0,K,1,1,1
2011,16,Mike Nugent,0,5,3,Cardinals,11.0,K,2,2,0
2011,16,Neil Rackers,0,3,3,Colts,10.0,K,1,1,1
2011,16,Sebastian Janikowski,0,4,3,Chiefs,10.0,K,1,1,1
2011,16,Alex Henery,1,2,2,Cowboys,10.0,K,2,2,1
2011,16,Jason Hanson,1,1,1,Chargers,10.0,K,5,5,0
2011,16,Lawrence Tynes,0,2,2,Jets,9.0,K,3,3,1
2011,16,Shaun Suisham,0,2,2,Rams,9.0,K,3,3,0
2011,16,Ryan Longwell,0,3,2,Redskins,9.0,K,4,3,1
2011,16,John Kasay,0,1,1,Falcons,9.0,K,6,6,0
2011,16,Stephen Gostkowski,0,3,2,Dolphins,9.0,K,3,3,0
2011,16,Shayne Graham,0,2,2,Browns,8.0,K,2,2,0
2011,16,Ryan Succop,0,4,2,Raiders,7.0,K,1,1,0
2011,16,Robbie Gould,0,3,2,Packers,7.0,K,1,1,1
2011,16,Dan Carpenter,0,1,1,Patriots,6.0,K,3,3,1
2011,16,Josh Scobee,0,1,1,Titans,5.0,K,2,2,1
2011,16,Stephen Hauschka,0,1,1,49ers,5.0,K,2,2,0
2011,16,Mason Crosby,0,0,0,Bears,5.0,K,5,5,0
2011,16,Nick Novak,0,1,1,Lions,4.0,K,1,1,1
2011,16,Jay Feely,0,1,1,Bengals,4.0,K,1,1,1
2011,16,Connor Barth,0,1,1,Panthers,4.0,K,1,1,1
2011,16,Matt Prater,0,0,0,Bills,2.0,K,2,2,1
2011,16,Nick Folk,0,1,0,Giants,2.0,K,2,2,0
2011,16,Phil Dawson,0,0,0,Ravens,2.0,K,2,2,1
2011,16,Dan Bailey,0,0,0,Eagles,1.0,K,1,1,0
2011,16,Donnie Jones,0,0,0,Steelers,0.0,K,0,0,1
2011,16,Josh Brown,0,2,0,Steelers,0.0,K,0,0,1
2011,17,Sebastian Janikowski,1,4,4,Chargers,16.0,K,2,2,0
2011,17,David Akers,0,3,2,Rams,16.0,K,4,4,1
2011,17,Dan Carpenter,1,4,4,Jets,15.0,K,1,1,0
2011,17,Josh Scobee,0,4,4,Colts,13.0,K,1,1,0
2011,17,Neil Rackers,1,3,3,Titans,12.0,K,1,1,0
2011,17,Stephen Gostkowski,0,2,2,Bills,11.0,K,5,5,0
2011,17,Jay Feely,0,3,3,Seahawks,11.0,K,2,2,0
2011,17,Rob Bironas,0,3,3,Texans,11.0,K,2,2,1
2011,17,Mike Nugent,0,4,3,Ravens,10.0,K,1,1,0
2011,17,Nick Novak,1,2,1,Raiders,10.0,K,5,5,1
2011,17,Alex Henery,0,2,2,Redskins,10.0,K,4,4,0
2011,17,John Kasay,0,1,1,Panthers,9.0,K,6,6,0
2011,17,Phil Dawson,0,3,3,Steelers,9.0,K,0,0,0
2011,17,Mason Crosby,0,2,1,Lions,9.0,K,6,6,0
2011,17,Matt Bryant,0,1,1,Buccaneers,9.0,K,6,6,0
2011,17,Josh Brown,0,2,2,49ers,9.0,K,3,3,0
2011,17,Stephen Hauschka,0,3,2,Cardinals,8.0,K,2,2,1
2011,17,Adam Vinatieri,0,2,2,Jaguars,7.0,K,1,1,1
2011,17,Lawrence Tynes,0,2,1,Cowboys,7.0,K,4,4,0
2011,17,Shaun Suisham,0,3,2,Browns,7.0,K,1,1,1
2011,17,Ryan Longwell,0,3,2,Bears,7.0,K,1,1,0
2011,17,Jason Hanson,0,2,1,Packers,7.0,K,4,4,1
2011,17,Billy Cundiff,0,1,1,Bengals,6.0,K,3,3,1
2011,17,Olindo Mare,0,1,1,Saints,5.0,K,2,2,1
2011,17,Robbie Gould,0,1,1,Min,5.0,K,2,2,1
2011,17,Nick Folk,0,1,1,Dolphins,5.0,K,2,2,1
2011,17,Graham Gano,0,2,1,Eagles,4.0,K,1,1,1
2011,17,Connor Barth,0,1,1,Falcons,4.0,K,1,1,1
2011,17,Matt Prater,0,1,1,Chiefs,3.0,K,0,0,0
2011,17,Brandon Coutu,0,1,0,Patriots,3.0,K,3,3,1
2011,17,Dan Bailey,0,1,0,Giants,2.0,K,2,2,1
2011,17,Ryan Succop,0,1,0,Broncos,1.0,K,1,1,1
2011,17,Chris Kluwe,0,0,0,Bears,0.0,K,0,0,0
2015,1,Brandon McManus,2,4,4,Ravens,17.0,K,1,1,0
2015,1,Josh Brown,1,4,4,Cowboys,16.0,K,2,2,1
2015,1,Matt Bryant,0,4,4,Eagles,14.0,K,2,2,0
2015,1,Zach Hocker,0,4,4,Cardinals,13.0,K,1,1,1
2015,1,Robbie Gould,1,3,3,Packers,13.0,K,2,2,0
2015,1,Stephen Hauschka,0,3,3,Rams,11.0,K,2,2,1
2015,1,Greg Zuerlein,0,2,2,Seahawks,10.0,K,4,4,0
2015,1,Justin Tucker,1,2,2,Broncos,9.0,K,1,1,1
2015,1,Cairo Santos,0,3,2,Texans,9.0,K,3,3,1
2015,1,Mike Nugent,0,2,2,Raiders,9.0,K,4,3,1
2015,1,Josh Lambo,0,2,2,Lions,9.0,K,4,3,0
2015,1,Dan Carpenter,0,2,2,Colts,9.0,K,3,3,0
2015,1,Dan Bailey,0,2,2,Giants,9.0,K,3,3,0
2015,1,Graham Gano,0,4,2,Jaguars,8.0,K,2,2,1
2015,1,Phil Dawson,0,3,2,Min,8.0,K,2,2,0
2015,1,Josh Scobee,0,4,2,Patriots,7.0,K,1,1,1
2015,1,Nick Folk,0,1,1,Browns,7.0,K,4,4,0
2015,1,Mason Crosby,0,1,1,Bears,7.0,K,4,4,1
2015,1,Chandler Catanzaro,0,1,1,Saints,7.0,K,4,4,0
2015,1,Ryan Succop,0,0,0,Buccaneers,6.0,K,6,6,1
2015,1,Cody Parkey,0,2,1,Falcons,6.0,K,3,3,1
2015,1,Randy Bullock,0,2,2,Chiefs,6.0,K,1,0,0
2015,1,Andrew Franks,0,1,1,Redskins,5.0,K,2,2,1
2015,1,Matt Prater,0,0,0,Chargers,4.0,K,4,4,1
2015,1,Stephen Gostkowski,0,0,0,Steelers,4.0,K,4,4,0
2015,1,Kai Forbath,0,2,1,Dolphins,4.0,K,1,1,0
2015,1,Travis Coons,0,1,1,Jets,4.0,K,1,1,1
2015,1,Blair Walsh,0,2,1,49ers,3.0,K,0,0,1
2015,1,Jason Myers,0,2,1,Panthers,3.0,K,1,0,0
2015,1,Kyle Brindza,0,0,0,Titans,2.0,K,2,2,0
2015,1,Sebastian Janikowski,0,0,0,Bengals,1.0,K,1,1,0
2015,1,Adam Vinatieri,0,1,0,Bills,0.0,K,0,0,1
2015,2,Stephen Gostkowski,1,4,4,Bills,18.0,K,4,4,1
2015,2,Kyle Brindza,1,5,4,Saints,16.0,K,2,2,1
2015,2,Justin Tucker,0,4,4,Raiders,15.0,K,3,3,1
2015,2,Mason Crosby,1,4,4,Seahawks,15.0,K,1,1,0
2015,2,Jason Myers,1,3,3,Dolphins,13.0,K,2,2,0
2015,2,Sebastian Janikowski,0,3,3,Ravens,13.0,K,4,4,0
2015,2,Robbie Gould,1,3,3,Cardinals,13.0,K,2,2,0
2015,2,Brandon McManus,1,1,1,Chiefs,9.0,K,4,4,1
2015,2,Blair Walsh,0,2,2,Lions,8.0,K,3,2,0
2015,2,Andrew Franks,0,3,2,Jaguars,8.0,K,2,2,1
2015,2,Nick Folk,0,3,2,Colts,8.0,K,2,2,1
2015,2,Josh Brown,0,2,2,Falcons,8.0,K,2,2,0
2015,2,Dan Bailey,0,2,2,Eagles,8.0,K,2,2,1
2015,2,Josh Lambo,0,3,2,Bengals,7.0,K,1,1,1
2015,2,Stephen Hauschka,1,1,1,Packers,7.0,K,2,2,1
2015,2,Greg Zuerlein,1,1,1,Redskins,6.0,K,1,1,1
2015,2,Cairo Santos,0,1,1,Broncos,6.0,K,3,3,0
2015,2,Mike Nugent,0,2,1,Chargers,6.0,K,3,3,0
2015,2,Dustin Hopkins,0,1,1,Rams,6.0,K,3,3,0
2015,2,Graham Gano,0,2,1,Texans,6.0,K,3,3,0
2015,2,Chandler Catanzaro,0,0,0,Bears,6.0,K,7,6,1
2015,2,Matt Bryant,0,1,1,Giants,6.0,K,3,3,1
2015,2,Randy Bullock,0,1,1,Panthers,5.0,K,2,2,1
2015,2,Matt Prater,0,1,1,Min,4.0,K,1,1,1
2015,2,Cody Parkey,0,1,1,Cowboys,4.0,K,1,1,0
2015,2,Phil Dawson,0,1,1,Steelers,4.0,K,1,1,1
2015,2,Travis Coons,0,0,0,Titans,4.0,K,4,4,0
2015,2,Josh Scobee,0,0,0,49ers,3.0,K,4,3,0
2015,2,Ryan Succop,0,0,0,Browns,2.0,K,2,2,1
2015,2,Dan Carpenter,0,0,0,Patriots,2.0,K,3,2,0
2015,2,Adam Vinatieri,0,1,0,Jets,1.0,K,1,1,0
2015,2,Zach Hocker,0,1,0,Buccaneers,1.0,K,2,1,0
2015,3,Stephen Gostkowski,0,3,3,Jaguars,15.0,K,6,6,0
2015,3,Stephen Hauschka,0,4,4,Bears,14.0,K,2,2,0
2015,3,Dan Carpenter,1,3,2,Dolphins,13.0,K,5,5,1
2015,3,Josh Brown,0,3,3,Redskins,12.0,K,3,3,0
2015,3,Ryan Succop,0,2,2,Colts,9.0,K,3,3,0
2015,3,Sebastian Janikowski,0,2,2,Browns,9.0,K,3,3,1
2015,3,Graham Gano,0,2,2,Saints,9.0,K,3,3,0
2015,3,Chandler Catanzaro,0,1,1,49ers,9.0,K,6,6,0
2015,3,Mason Crosby,0,1,1,Chiefs,8.0,K,5,5,0
2015,3,Travis Coons,0,2,2,Raiders,8.0,K,2,2,0
2015,3,Blair Walsh,0,1,1,Chargers,7.0,K,4,4,0
2015,3,Dustin Hopkins,0,2,2,Giants,7.0,K,1,1,1
2015,3,Nick Folk,1,1,1,Eagles,7.0,K,2,2,0
2015,3,Randy Bullock,0,3,2,Buccaneers,7.0,K,2,1,0
2015,3,Matt Bryant,0,1,1,Cowboys,7.0,K,4,4,1
2015,3,Greg Zuerlein,0,2,2,Steelers,6.0,K,0,0,0
2015,3,Justin Tucker,0,2,1,Bengals,6.0,K,3,3,0
2015,3,Josh Scobee,0,2,2,Rams,6.0,K,0,0,1
2015,3,Cody Parkey,0,1,1,Jets,6.0,K,3,3,1
2015,3,Brandon McManus,0,1,1,Lions,6.0,K,3,3,1
2015,3,Adam Vinatieri,0,0,0,Titans,5.0,K,5,5,1
2015,3,Jason Myers,0,1,1,Patriots,5.0,K,2,2,1
2015,3,Kyle Brindza,1,4,1,Texans,5.0,K,1,0,1
2015,3,Mike Nugent,0,0,0,Ravens,4.0,K,4,4,1
2015,3,Zach Hocker,0,1,1,Panthers,4.0,K,1,1,1
2015,3,Dan Bailey,0,0,0,Falcons,4.0,K,4,4,0
2015,3,Cairo Santos,0,0,0,Packers,2.0,K,2,2,1
2015,3,Josh Lambo,0,0,0,Min,2.0,K,2,2,1
2015,3,Pat McAfee,0,0,0,Titans,1.0,K,0,0,1
2015,3,Phil Dawson,0,0,0,Cardinals,1.0,K,1,1,1
2015,3,Matt Prater,0,0,0,Broncos,0.0,K,1,0,0
2015,3,Johnny Hekker,0,0,0,Steelers,0.0,K,0,0,0
2015,3,Andrew Franks,0,0,0,Bills,0.0,K,1,0,0
2015,4,Cairo Santos,2,7,7,Bengals,25.0,K,0,0,1
2015,4,Chandler Catanzaro,0,5,5,Rams,16.0,K,1,1,0
2015,4,Justin Tucker,1,3,3,Steelers,13.0,K,2,2,1
2015,4,Graham Gano,0,3,3,Buccaneers,13.0,K,4,4,1
2015,4,Travis Coons,0,4,4,Chargers,13.0,K,1,1,1
2015,4,Adam Vinatieri,1,3,3,Jaguars,12.0,K,1,1,0
2015,4,Josh Lambo,0,3,3,Browns,12.0,K,3,3,0
2015,4,Robbie Gould,1,3,3,Raiders,12.0,K,2,1,0
2015,4,Brandon McManus,0,3,3,Min,11.0,K,2,2,0
2015,4,Dustin Hopkins,0,3,3,Eagles,11.0,K,2,2,0
2015,4,Stephen Hauschka,2,2,2,Lions,11.0,K,1,1,0
2015,4,Zach Hocker,1,3,2,Cowboys,10.0,K,2,2,0
2015,4,Nick Folk,0,3,2,Dolphins,9.0,K,3,3,1
2015,4,Blair Walsh,0,3,2,Broncos,8.0,K,2,2,1
2015,4,Josh Scobee,0,4,2,Ravens,8.0,K,2,2,0
2015,4,Sebastian Janikowski,0,2,2,Bears,8.0,K,2,2,1
2015,4,Dan Bailey,0,2,2,Saints,8.0,K,2,2,1
2015,4,Jason Myers,0,4,2,Colts,7.0,K,1,1,1
2015,4,Greg Zuerlein,0,1,1,Cardinals,6.0,K,3,3,1
2015,4,Dan Carpenter,1,2,1,Giants,6.0,K,1,1,0
2015,4,Matt Bryant,0,0,0,Texans,6.0,K,6,6,0
2015,4,Mason Crosby,0,2,1,49ers,5.0,K,2,2,1
2015,4,Kyle Brindza,0,3,1,Panthers,5.0,K,3,2,0
2015,4,Matt Prater,0,1,1,Seahawks,4.0,K,1,1,1
2015,4,Mike Nugent,0,1,0,Chiefs,4.0,K,4,4,0
2015,4,Josh Brown,0,1,1,Bills,4.0,K,2,1,1
2015,4,Nick Novak,0,1,0,Falcons,3.0,K,3,3,1
2015,4,Phil Dawson,0,1,1,Packers,3.0,K,0,0,0
2015,4,Caleb Sturgis,0,1,0,Redskins,2.0,K,3,2,1
2015,4,Andrew Franks,0,0,0,Jets,2.0,K,2,2,0
2015,4,Sam Koch,0,0,0,Steelers,0.0,K,0,0,1
2015,5,Caleb Sturgis,0,4,4,Saints,15.0,K,4,3,0
2015,5,Stephen Gostkowski,1,3,3,Cowboys,14.0,K,3,3,1
2015,5,Travis Coons,0,4,4,Ravens,13.0,K,1,1,1
2015,5,Brandon McManus,1,3,3,Raiders,12.0,K,1,1,1
2015,5,Josh Brown,0,3,3,49ers,12.0,K,3,3,0
2015,5,Connor Barth,0,3,3,Jaguars,12.0,K,3,3,0
2015,5,Josh Lambo,1,3,2,Steelers,10.0,K,2,2,0
2015,5,Adam Vinatieri,0,2,2,Texans,9.0,K,3,3,1
2015,5,Mike Nugent,0,2,2,Seahawks,9.0,K,3,3,0
2015,5,Dustin Hopkins,1,3,2,Falcons,9.0,K,1,1,1
2015,5,Phil Dawson,0,2,2,Giants,9.0,K,3,3,1
2015,5,Nick Novak,0,2,2,Colts,8.0,K,2,2,0
2015,5,Dan Bailey,1,2,2,Patriots,8.0,K,0,0,0
2015,5,Ryan Succop,0,2,2,Bills,7.0,K,1,1,0
2015,5,Jason Myers,0,1,1,Buccaneers,7.0,K,4,4,1
2015,5,Matt Bryant,0,4,2,Redskins,7.0,K,1,1,0
2015,5,Justin Tucker,0,2,1,Browns,6.0,K,3,3,0
2015,5,Sebastian Janikowski,1,3,1,Broncos,6.0,K,1,1,0
2015,5,Stephen Hauschka,0,1,1,Bengals,6.0,K,3,3,1
2015,5,Robbie Gould,0,2,2,Chiefs,6.0,K,0,0,1
2015,5,Mason Crosby,0,1,1,Rams,6.0,K,3,3,0
2015,5,Chandler Catanzaro,0,0,0,Lions,6.0,K,6,6,1
2015,5,Chris Boswell,0,1,1,Chargers,6.0,K,3,3,1
2015,5,Cairo Santos,0,3,1,Bears,5.0,K,2,2,0
2015,5,Matt Prater,0,1,1,Cardinals,5.0,K,2,2,0
2015,5,Zach Hocker,0,1,1,Eagles,5.0,K,2,2,1
2015,5,Greg Zuerlein,0,4,1,Packers,4.0,K,1,1,1
2015,5,Dan Carpenter,0,0,0,Titans,2.0,K,2,2,1
2015,5,Johnny Hekker,0,0,0,Packers,0.0,K,0,0,1
2015,6,Phil Dawson,1,4,4,Ravens,15.0,K,1,1,0
2015,6,Chris Boswell,1,4,4,Cardinals,15.0,K,1,1,0
2015,6,Brandon McManus,0,5,4,Browns,14.0,K,2,2,1
2015,6,Robbie Gould,0,4,4,Lions,14.0,K,2,2,1
2015,6,Matt Prater,0,3,3,Bears,13.0,K,4,4,0
2015,6,Stephen Hauschka,1,3,3,Panthers,13.0,K,2,2,0
2015,6,Blair Walsh,0,3,3,Chiefs,10.0,K,1,1,0
2015,6,Mike Nugent,0,2,2,Bills,10.0,K,4,4,1
2015,6,Dustin Hopkins,1,2,2,Jets,10.0,K,2,2,1
2015,6,Stephen Gostkowski,0,2,2,Colts,10.0,K,4,4,1
2015,6,Nick Folk,0,3,2,Redskins,10.0,K,4,4,0
2015,6,Caleb Sturgis,0,2,2,Giants,9.0,K,3,3,0
2015,6,Mason Crosby,0,2,2,Chargers,9.0,K,3,3,0
2015,6,Justin Tucker,0,3,2,49ers,8.0,K,2,2,1
2015,6,Josh Lambo,0,2,2,Packers,8.0,K,2,2,1
2015,6,Andrew Franks,0,1,1,Titans,8.0,K,5,5,1
2015,6,Nick Novak,0,1,1,Jaguars,7.0,K,4,4,1
2015,6,Zach Hocker,0,3,1,Falcons,7.0,K,4,4,0
2015,6,Chandler Catanzaro,0,3,2,Steelers,7.0,K,1,1,1
2015,6,Travis Coons,0,1,1,Broncos,5.0,K,2,2,0
2015,6,Ryan Succop,0,1,1,Dolphins,4.0,K,1,1,0
2015,6,Cairo Santos,0,1,1,Min,4.0,K,1,1,1
2015,6,Adam Vinatieri,0,0,0,Patriots,3.0,K,4,3,0
2015,6,Graham Gano,0,0,0,Seahawks,3.0,K,4,3,1
2015,6,Dan Carpenter,0,0,0,Bengals,3.0,K,3,3,0
2015,6,Matt Bryant,0,0,0,Saints,3.0,K,3,3,1
2015,6,Jason Myers,0,0,0,Texans,2.0,K,3,2,0
2015,6,Josh Brown,0,0,0,Eagles,1.0,K,1,1,1
2015,7,Blair Walsh,2,5,5,Lions,20.0,K,2,1,1
2015,7,Sebastian Janikowski,0,3,3,Chargers,13.0,K,4,4,1
2015,7,Nick Folk,1,3,3,Patriots,13.0,K,2,2,1
2015,7,Caleb Sturgis,1,4,3,Panthers,12.0,K,1,1,1
2015,7,Stephen Gostkowski,0,3,3,Jets,12.0,K,3,3,0
2015,7,Connor Barth,0,3,3,Redskins,12.0,K,3,3,1
2015,7,Cairo Santos,0,4,3,Steelers,11.0,K,2,2,0
2015,7,Dan Carpenter,0,3,3,Jaguars,11.0,K,2,2,1
2015,7,Andrew Franks,1,1,1,Texans,10.0,K,6,5,0
2015,7,Graham Gano,0,2,2,Eagles,9.0,K,3,3,0
2015,7,Josh Brown,0,2,2,Cowboys,9.0,K,3,3,0
2015,7,Stephen Hauschka,0,2,2,49ers,8.0,K,2,2,1
2015,7,Chandler Catanzaro,0,3,2,Ravens,8.0,K,3,2,0
2015,7,Dan Bailey,0,2,2,Giants,8.0,K,2,2,1
2015,7,Matt Prater,1,1,1,Min,7.0,K,2,2,0
2015,7,Josh Lambo,0,2,2,Raiders,7.0,K,1,1,0
2015,7,Dustin Hopkins,0,1,1,Buccaneers,7.0,K,4,4,0
2015,7,Chris Boswell,0,2,2,Chiefs,7.0,K,1,1,1
2015,7,Greg Zuerlein,0,3,1,Browns,6.0,K,3,3,0
2015,7,Travis Coons,0,2,2,Rams,6.0,K,0,0,1
2015,7,Justin Tucker,0,1,1,Cardinals,4.0,K,1,1,1
2015,7,Jason Myers,0,0,0,Bills,4.0,K,5,4,0
2015,7,Matt Bryant,0,2,1,Titans,4.0,K,1,1,1
2015,7,Adam Vinatieri,0,0,0,Saints,3.0,K,3,3,0
2015,7,Kai Forbath,0,0,0,Colts,3.0,K,4,3,1
2015,7,Phil Dawson,0,1,1,Seahawks,3.0,K,0,0,0
2015,7,Nick Novak,0,0,0,Dolphins,2.0,K,3,2,1
2015,7,Ryan Succop,0,0,0,Falcons,1.0,K,1,1,0
2015,7,Jeff Locke,0,0,0,Lions,0.0,K,0,0,1
2015,8,Justin Tucker,0,5,5,Chargers,17.0,K,2,2,0
2015,8,Adam Vinatieri,1,4,4,Panthers,16.0,K,2,2,1
2015,8,Dan Bailey,1,4,4,Seahawks,14.0,K,0,0,0
2015,8,Graham Gano,1,3,3,Colts,13.0,K,3,2,0
2015,8,Sebastian Janikowski,1,3,2,Jets,12.0,K,4,4,0
2015,8,Stephen Gostkowski,1,2,2,Dolphins,12.0,K,4,4,0
2015,8,Kai Forbath,1,1,1,Giants,12.0,K,7,7,0
2015,8,Blair Walsh,0,3,3,Bears,11.0,K,2,2,1
2015,8,Brandon McManus,1,2,2,Packers,11.0,K,3,3,0
2015,8,Connor Barth,0,3,3,Falcons,11.0,K,2,2,1
2015,8,Mike Nugent,0,4,3,Steelers,10.0,K,1,1,1
2015,8,Robbie Gould,1,3,2,Min,10.0,K,2,2,0
